,depth,element,height,parentNode,text,width,x,xpath,y,attributes.content,attributes.name,attributes.data-iml,attributes.href,attributes.nonce,attributes.rel,attributes.type,attributes.data-ilt,attributes.data-oq,attributes.data-swh,attributes.data-ueh,attributes.jsaction,attributes.jscontroller,attributes.style,attributes.class,attributes.data-ved,attributes.aria-label,attributes.aria-hidden,attributes.role,attributes.tabindex,attributes.alt,attributes.data-atf,attributes.data-frt,attributes.src,attributes.action,attributes.autocomplete,attributes.id,attributes.value,attributes.autocapitalize,attributes.autocorrect,price,attributes.data-ogsr-up,attributes.data-ogsr-alt,attributes.data-ogsr-fb,attributes.aria-expanded,attributes.focusable,attributes.viewBox,attributes.target,attributes.data-align,attributes.data-class,attributes.data-parent-id,attributes.data-internal-precise,attributes.aria-pressed,attributes.data-url,attributes.eid,attributes.data-hveid,attributes.data-is-grid-offer,attributes.data-shntl,attributes.colspan,attributes.data-ei,attributes.data-ucsi
354,13,A,15.0,DIV.UAVKwf,Visit siteOpens in a new window,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[5]/div/a,583.0,,,,/url?q=https://www.ecrater.com/p/35393597/vitabath-cool-spearmint-thyme-36-ounce%3Fgps%3D1&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ1ykIMg&usg=AOvVaw3AqdaAlOzjVDsVxyGVpP3Q,,noopener,,,,,,,,,shntl FkMp,,,,,,,,,,,,,,,,,,,,,,,_blank,,,,,,,,,,,,,
355,14,DIV,32.0,A.shntl.FkMp,Visit site,124.0,848.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[5]/div/a/div,575.0,,,,,,,,,,,,,,,Kl9jM UKKY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,14,SPAN,85.0,A.shntl.FkMp,Opens in a new window,0.0,972.0,//*[@id='sh-osd__online-sellers-cont']/tr[5]/td[5]/div/a/span,575.0,,,,,,,,,,,,,,,uFWrCb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,6,SPAN,25.0,DIV.dPIF2d,Report a listing,80.046875,38.0,//*[@id='sg-product__pdp-container']/div/span,631.0,,,,,,,,,,,,,,,EBTwgc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,7,A,17.0,SPAN.EBTwgc,Report a listing,80.046875,38.0,//*[@id='sg-product__pdp-container']/div/span/a,639.0,,,,/url?q=https://support.google.com/ads/contact/vio_other_aw_policy&sa=U&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ_ZEICDM&usg=AOvVaw13G1AhmUFlGwQZE0LXIOKk,,,,,,,,,,,nBlEcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,6,DIV,0.0,DIV.dPIF2d,,959.0,38.0,//*[@id='sh-fp__pagination-button-wrapper'],639.0,,,,,,,,,,,,,,,pRhPGb,,,,,,,,,,,,sh-fp__pagination-button-wrapper,,,,,,,,,,,,,,,,,,,,,,,,
360,6,SECTION,368.0,DIV.dPIF2d,"Related items$43.90Epsoak Epsom Salt - 20 lb bag (43)$29.08Epsom Salt by Sky Organics (5 ...$21.11Tea Tree Oil Foot Soak with ...$22.61Ultra Epsom Premuim Salt - 80 ...(38)$18.89Dr Teals Lavender Epsom Salt ...(4,889)$1.99Walgreens Epsom Salt Lavender ...(1)$66.73Bokek Dead Sea Salt - 20 lbs(27)$16.61Amazon Brand - Solimo Epsom ...(2)$12.23Tree Hut Shea Moisturizing ...(268)$26.55Daily Remedy Citrus Detox Foot ...(18)",959.0,38.0,//*[@id='related'],585.0,,GLOBAL__related,,,,,,,,,,,,,KS6Dwf CUzmab,,,,,,,,,,,,related,,,,,,,,,,,,,,,,,,,,,,,,
361,7,DIV,24.0,SECTION#related.KS6Dwf.CUzmab,Related items,959.0,38.0,//*[@id='related']/div[1],704.0,,,,,,,,,,,,,,,AMxILd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,7,DIV,209.0,SECTION#related.KS6Dwf.CUzmab,"$43.90Epsoak Epsom Salt - 20 lb bag (43)$29.08Epsom Salt by Sky Organics (5 ...$21.11Tea Tree Oil Foot Soak with ...$22.61Ultra Epsom Premuim Salt - 80 ...(38)$18.89Dr Teals Lavender Epsom Salt ...(4,889)$1.99Walgreens Epsom Salt Lavender ...(1)$66.73Bokek Dead Sea Salt - 20 lbs(27)$16.61Amazon Brand - Solimo Epsom ...(2)$12.23Tree Hut Shea Moisturizing ...(268)$26.55Daily Remedy Citrus Detox Foot ...(18)",959.0,38.0,//*[@id='related']/div[2],744.0,,,,,,,,,,,,,,,AspnF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,8,DIV,209.0,DIV.AspnF,"$43.90Epsoak Epsom Salt - 20 lb bag (43)$29.08Epsom Salt by Sky Organics (5 ...$21.11Tea Tree Oil Foot Soak with ...$22.61Ultra Epsom Premuim Salt - 80 ...(38)$18.89Dr Teals Lavender Epsom Salt ...(4,889)$1.99Walgreens Epsom Salt Lavender ...(1)$66.73Bokek Dead Sea Salt - 20 lbs(27)$16.61Amazon Brand - Solimo Epsom ...(2)$12.23Tree Hut Shea Moisturizing ...(268)$26.55Daily Remedy Citrus Detox Foot ...(18)",959.0,38.0,//*[@id='related']/div[2]/div,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,9,DIV,209.0,DIV,"$43.90Epsoak Epsom Salt - 20 lb bag (43)$29.08Epsom Salt by Sky Organics (5 ...$21.11Tea Tree Oil Foot Soak with ...$22.61Ultra Epsom Premuim Salt - 80 ...(38)$18.89Dr Teals Lavender Epsom Salt ...(4,889)$1.99Walgreens Epsom Salt Lavender ...(1)$66.73Bokek Dead Sea Salt - 20 lbs(27)$16.61Amazon Brand - Solimo Epsom ...(2)$12.23Tree Hut Shea Moisturizing ...(268)$26.55Daily Remedy Citrus Detox Foot ...(18)",959.0,38.0,//*[@id='related']/div[2]/div/div,744.0,,,,,,,,,,,,,,,sh-dc__carousel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,10,SPAN,0.0,DIV.sh-dc__carousel,,0.0,0.0,//*[@id='related']/div[2]/div/div/span[1],0.0,,,,,,,,,,,,,,,sh-dc__prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,10,SPAN,36.0,DIV.sh-dc__carousel,,36.0,979.0,//*[@id='related']/div[2]/div/div/span[2],830.5,,,,,,,,,,,,,,,sh-dc__next sh-dc__enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,10,DIV,209.0,DIV.sh-dc__carousel,"$43.90Epsoak Epsom Salt - 20 lb bag (43)$29.08Epsom Salt by Sky Organics (5 ...$21.11Tea Tree Oil Foot Soak with ...$22.61Ultra Epsom Premuim Salt - 80 ...(38)$18.89Dr Teals Lavender Epsom Salt ...(4,889)$1.99Walgreens Epsom Salt Lavender ...(1)$66.73Bokek Dead Sea Salt - 20 lbs(27)$16.61Amazon Brand - Solimo Epsom ...(2)$12.23Tree Hut Shea Moisturizing ...(268)$26.55Daily Remedy Citrus Detox Foot ...(18)",959.0,38.0,//*[@id='related']/div[2]/div/div/div,744.0,,,,,,,,,,,,,,,sh-dc__scroller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,11,DIV,205.0,DIV.sh-dc__scroller,"$43.90Epsoak Epsom Salt - 20 lb bag (43)$29.08Epsom Salt by Sky Organics (5 ...$21.11Tea Tree Oil Foot Soak with ...$22.61Ultra Epsom Premuim Salt - 80 ...(38)$18.89Dr Teals Lavender Epsom Salt ...(4,889)$1.99Walgreens Epsom Salt Lavender ...(1)$66.73Bokek Dead Sea Salt - 20 lbs(27)$16.61Amazon Brand - Solimo Epsom ...(2)$12.23Tree Hut Shea Moisturizing ...(268)$26.55Daily Remedy Citrus Detox Foot ...(18)",1808.0,40.0,//*[@id='related']/div[2]/div/div/div/div,746.0,,,,,,,,,,,,,,,oP6EC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,12,SPAN,201.0,DIV.oP6EC,$43.90Epsoak Epsom Salt - 20 lb bag (43),182.0,40.0,//*[@id='related']/div[2]/div/div/div/div/span[1],746.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$43.90Epsoak Epsom Salt - 20 lb bag (43),146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div,756.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,14,A,120.0,DIV.Ghlgfc,,146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[1],756.0,,,,"/shopping/product/1186724249917531205?prds=epd:16888733550952579670,oid:16888733550952579670,rsk:PC_15385648380404743367&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIINw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,15,DIV,120.0,A,,120.0,63.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[1]/div,756.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,16,IMG,120.0,DIV.sh-img__image,,88.65625,78.671875,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[1]/div/img,756.0,,,,,,,,,,,,,,,,,,,,,Epsoak Epsom Salt - 20 lb bag ,1,0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ8PLJrX0mgqbHKf6BKmpcX2p7ASWaTRnlE6soyEO0fQYtFufIstoxGVP5f3PJYTI_Q1il09pEe0heCUE5P6UHKoIEKoUTB-eld57p10eUB&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,14,DIV,17.0,DIV.Ghlgfc,$43.90,146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[1],886.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$43.90,,,,,,,,,,,,,,,,,,,,
375,14,A,17.0,DIV.Ghlgfc,Epsoak Epsom Salt - 20 lb bag,146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[2],903.0,,,,"/shopping/product/1186724249917531205?prds=epd:16888733550952579670,oid:16888733550952579670,rsk:PC_15385648380404743367&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIIOA",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,15,DIV,17.0,A.YTkbnd,Epsoak Epsom Salt - 20 lb bag,146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/a[2]/div,903.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,14,DIV,17.0,DIV.Ghlgfc,(43),146.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2],920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,15,DIV,12.0,DIV,,68.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/div,922.0,,,,,,,,,,,,,,,UzThIf,,4.5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,16,DIV,12.0,DIV.UzThIf,,68.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/div/div[1],922.0,,,,,,,,,,,,,,,YoSiqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,16,DIV,12.0,DIV.UzThIf,,62.0,50.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/div/div[2],922.0,,,,,,,,,,,,,,width:62px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,15,SPAN,15.0,DIV,(43),23.125,123.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/span,921.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,16,A,15.0,SPAN.HiT7Id,(43),23.125,123.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/span/a,921.0,,,,/shopping/product/1186724249917531205?prds=rsk:PC_15385648380404743367&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQsBIIOQ#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,17,SPAN,15.0,A.dxeoqc,(43),23.125,123.0,//*[@id='related']/div[2]/div/div/div/div/span[1]/div/div[2]/span/a/span,921.0,,,,,,,,,,,,,,,,,43 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,12,SPAN,184.0,DIV.oP6EC,$29.08Epsom Salt by Sky Organics (5 ...,182.0,222.0,//*[@id='related']/div[2]/div/div/div/div/span[2],746.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,13,DIV,164.0,SPAN.xyjbB.sh-dc__carousel-item,$29.08Epsom Salt by Sky Organics (5 ...,146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div,756.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,14,A,120.0,DIV.Ghlgfc,,146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[1],756.0,,,,"/shopping/product/10011050660992784576?prds=epd:17872158605982603291,oid:17872158605982603291&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIIOw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,15,DIV,120.0,A,,120.0,245.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[1]/div,756.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,16,IMG,120.0,DIV.sh-img__image,,87.328125,261.328125,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[1]/div/img,756.0,,,,,,,,,,,,,,,,,,,,,Epsom Salt by Sky Organics (5 ...,1,0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRCEu2LdrrBU3cYhAMNTDf9WjC32M9rqdRXsBCgTzT8RUCWgxuKNxDj4U9huuzLOUAiHqM1EcMZ2X-HI5iDfMZvf9HBBMHROJDLOVkbnAXt0xfJknDyLcqMRw&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,14,DIV,17.0,DIV.Ghlgfc,$29.08,146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/div,886.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$29.08,,,,,,,,,,,,,,,,,,,,
390,14,A,17.0,DIV.Ghlgfc,Epsom Salt by Sky Organics (5 ...,146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[2],903.0,,,,"/shopping/product/10011050660992784576?prds=epd:17872158605982603291,oid:17872158605982603291&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIIPA",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,15,DIV,17.0,A.YTkbnd,Epsom Salt by Sky Organics (5 ...,146.0,232.0,//*[@id='related']/div[2]/div/div/div/div/span[2]/div/a[2]/div,903.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,12,SPAN,184.0,DIV.oP6EC,$21.11Tea Tree Oil Foot Soak with ...,182.0,404.0,//*[@id='related']/div[2]/div/div/div/div/span[3],746.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,13,DIV,164.0,SPAN.xyjbB.sh-dc__carousel-item,$21.11Tea Tree Oil Foot Soak with ...,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div,756.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,14,DIV,0.0,DIV.Ghlgfc,,146.0,422.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[1],748.0,,,,,,,,,,,,,,,C0Ullc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,15,DIV,30.0,DIV.C0Ullc,,30.0,530.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[1]/div,756.0,,,,,,,,,,,,,,,VcL5lc UHakKf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,16,DIV,30.0,DIV.VcL5lc.UHakKf,,30.0,530.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[1]/div/div[1],756.0,,,,,,,,,,,,,,,F4ukfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,16,DIV,30.0,DIV.VcL5lc.UHakKf,,30.0,536.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[1]/div/div[2],762.0,,,,,,,,,,,,,,,YIIWAf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,14,A,120.0,DIV.Ghlgfc,,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[1],756.0,,,,"/shopping/product/13731234054687003949?prds=epd:11341085711137080325,oid:11341085711137080325,prmr:3&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIIQA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,15,DIV,120.0,A,,120.0,427.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[1]/div,756.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,16,IMG,120.0,DIV.sh-img__image,,82.0,446.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[1]/div/img,756.0,,,,,,,,,,,,,,,,,,,,,Tea Tree Oil Foot Soak with ...,1,0,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSZFF3NOCIuLaY6OpHGHgF5dcLsW2Dr46PZLrkF7S-uyinmqUjFTRlqLMrXX9INsc1rt2uKdaclvoqYSxVKRZFMA5SGJTMp1WWLCV49MywGAbPZEJZN2a4&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,14,DIV,17.0,DIV.Ghlgfc,$21.11,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div[2],886.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$21.11,,,,,,,,,,,,,,,,,,,,
402,14,A,17.0,DIV.Ghlgfc,Tea Tree Oil Foot Soak with ...,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[2],903.0,,,,"/shopping/product/13731234054687003949?prds=epd:11341085711137080325,oid:11341085711137080325,prmr:3&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIIQQ",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,15,DIV,17.0,A.YTkbnd,Tea Tree Oil Foot Soak with ...,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[2]/div,903.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,12,SPAN,201.0,DIV.oP6EC,$22.61Ultra Epsom Premuim Salt - 80 ...(38),182.0,586.0,//*[@id='related']/div[2]/div/div/div/div/span[4],746.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$22.61Ultra Epsom Premuim Salt - 80 ...(38),146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div,756.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,14,A,120.0,DIV.Ghlgfc,,146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[1],756.0,,,,"/shopping/product/8383392601475898327?prds=epd:18042891694674107995,oid:18042891694674107995,rsk:PC_4000760533602485001&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIIQw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,15,DIV,120.0,A,,120.0,609.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[1]/div,756.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,16,IMG,120.0,DIV.sh-img__image,,120.0,609.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[1]/div/img,756.0,,,,,,,,,,,,,,,,,,,,,Ultra Epsom Premuim Salt - 80 ...,1,0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQl9zNioIC8qevsfiAhFi4-GcJQ3-1Nu7l013k4VA9Qah-QdLtgHwgd8HRCOLn5Cdx8O626TpIsuVbGU2d5uzvi08i0x4a4WUWnh-hUqlAd&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,14,DIV,17.0,DIV.Ghlgfc,$22.61,146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[1],886.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$22.61,,,,,,,,,,,,,,,,,,,,
410,14,A,17.0,DIV.Ghlgfc,Ultra Epsom Premuim Salt - 80 ...,146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[2],903.0,,,,"/shopping/product/8383392601475898327?prds=epd:18042891694674107995,oid:18042891694674107995,rsk:PC_4000760533602485001&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrRIIRA",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,15,DIV,17.0,A.YTkbnd,Ultra Epsom Premuim Salt - 80 ...,146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[2]/div,903.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,14,DIV,17.0,DIV.Ghlgfc,(38),146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2],920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,15,DIV,12.0,DIV,,68.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/div,922.0,,,,,,,,,,,,,,,UzThIf,,5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,16,DIV,12.0,DIV.UzThIf,,68.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/div/div,922.0,,,,,,,,,,,,,,width:68px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,15,SPAN,15.0,DIV,(38),23.125,669.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/span,921.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,16,A,15.0,SPAN.HiT7Id,(38),23.125,669.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/span/a,921.0,,,,/shopping/product/8383392601475898327?prds=rsk:PC_4000760533602485001&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQsBIIRQ#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,17,SPAN,15.0,A.dxeoqc,(38),23.125,669.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/span/a/span,921.0,,,,,,,,,,,,,,,,,38 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,12,SPAN,201.0,DIV.oP6EC,"$18.89Dr Teals Lavender Epsom Salt ...(4,889)",182.0,768.0,//*[@id='related']/div[2]/div/div/div/div/span[5],746.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,"$18.89Dr Teals Lavender Epsom Salt ...(4,889)",146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div,756.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,14,DIV,0.0,DIV.Ghlgfc,,146.0,786.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[1],748.0,,,,,,,,,,,,,,,C0Ullc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,15,DIV,30.0,DIV.C0Ullc,,30.0,894.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[1]/div,756.0,,,,,,,,,,,,,,,VcL5lc UHakKf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,16,DIV,30.0,DIV.VcL5lc.UHakKf,,30.0,894.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[1]/div/div[1],756.0,,,,,,,,,,,,,,,F4ukfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,16,DIV,30.0,DIV.VcL5lc.UHakKf,,30.0,900.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[1]/div/div[2],762.0,,,,,,,,,,,,,,,YIIWAf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,14,A,120.0,DIV.Ghlgfc,,146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[1],756.0,,,,"/shopping/product/10829341419735303826?prds=epd:17368020554431236077,oid:17368020554431236077,prmr:3,rsk:PC_3470909649261305453&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQrhIISQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,15,DIV,120.0,A,,120.0,791.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[1]/div,756.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,16,IMG,120.0,DIV.sh-img__image,,78.65625,811.671875,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[1]/div/img,756.0,,,,,,,,,,,,,,,,,,,,,Dr Teals Lavender Epsom Salt ...,1,0,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQRmieZhddDyvnSEouOuDKXwpYk9ZWICkTPRme7p7q8CwRiMp9Z42-TMXHZEwG_lrZjWRQeR_9sGoKT6UUJvflarowlhB5mdUUo991OFnFozTzQ9mP5x8Am&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
