,depth,element,height,parentNode,text,width,x,xpath,y,attributes.content,attributes.name,attributes.data-iml,attributes.href,attributes.nonce,attributes.rel,attributes.type,attributes.data-ilt,attributes.data-oq,attributes.data-swh,attributes.data-ueh,attributes.jsaction,attributes.jscontroller,attributes.style,attributes.class,attributes.data-ved,attributes.aria-label,attributes.aria-hidden,attributes.role,attributes.tabindex,attributes.alt,attributes.data-atf,attributes.data-frt,attributes.src,attributes.action,attributes.autocomplete,attributes.id,attributes.value,attributes.autocapitalize,attributes.autocorrect,price,attributes.data-ogsr-up,attributes.data-ogsr-alt,attributes.data-ogsr-fb,attributes.aria-expanded,attributes.focusable,attributes.viewBox,attributes.target,attributes.data-align,attributes.data-class,attributes.data-parent-id,attributes.data-internal-precise,attributes.aria-pressed,attributes.data-url,attributes.eid,attributes.data-hveid,attributes.data-is-grid-offer,attributes.data-shntl,attributes.data-container-id,attributes.colspan,attributes.data-du,attributes.data-ei,attributes.data-ucsi
515,13,DIV,164.0,SPAN.xyjbB.sh-dc__carousel-item,$29.08Epsom Salt by Sky Organics (5 ...,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div,879.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,14,A,120.0,DIV.Ghlgfc,,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[1],879.0,,,,"/shopping/product/10011050660992784576?prds=epd:17872158605982603291,oid:17872158605982603291&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrhIITQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,15,DIV,120.0,A,,120.0,427.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[1]/div,879.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,16,IMG,120.0,DIV.sh-img__image,,87.328125,443.328125,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[1]/div/img,879.0,,,,,,,,,,,,,,,,,,,,,Epsom Salt by Sky Organics (5 ...,5,0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRCEu2LdrrBU3cYhAMNTDf9WjC32M9rqdRXsBCgTzT8RUCWgxuKNxDj4U9huuzLOUAiHqM1EcMZ2X-HI5iDfMZvf9HBBMHROJDLOVkbnAXt0xfJknDyLcqMRw&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,14,DIV,17.0,DIV.Ghlgfc,$29.08,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/div,1009.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$29.08,,,,,,,,,,,,,,,,,,,,,,
520,14,A,17.0,DIV.Ghlgfc,Epsom Salt by Sky Organics (5 ...,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[2],1026.0,,,,"/shopping/product/10011050660992784576?prds=epd:17872158605982603291,oid:17872158605982603291&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrRIITg",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,15,DIV,17.0,A.YTkbnd,Epsom Salt by Sky Organics (5 ...,146.0,414.0,//*[@id='related']/div[2]/div/div/div/div/span[3]/div/a[2]/div,1026.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,12,SPAN,201.0,DIV.oP6EC,$23.27Westlab Bathing Salts - Recover ...(62),182.0,586.0,//*[@id='related']/div[2]/div/div/div/div/span[4],869.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$23.27Westlab Bathing Salts - Recover ...(62),146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div,879.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,14,A,120.0,DIV.Ghlgfc,,146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[1],879.0,,,,"/shopping/product/8485396459938264196?prds=epd:12155660251196248217,oid:12155660251196248217,rsk:PC_5007377364151797729&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrhIIUA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,15,DIV,120.0,A,,120.0,609.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[1]/div,879.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,16,IMG,120.0,DIV.sh-img__image,,120.0,609.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[1]/div/img,879.0,,,,,,,,,,,,,,,,,,,,,Westlab Bathing Salts - Recover ...,5,0,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSFKYjkeKsQsIUYIhfgGgOhrkX8nUC1LR1dG1bXVXmsQ5OMYY4Ch1gtKYuheq61h_E3Gq9mdSkcXwhRMVUEsRZi_rqVllJbVLWYW1XQadgnjZKNWsB2RNRg0A&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,14,DIV,17.0,DIV.Ghlgfc,$23.27,146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[1],1009.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$23.27,,,,,,,,,,,,,,,,,,,,,,
528,14,A,17.0,DIV.Ghlgfc,Westlab Bathing Salts - Recover ...,146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[2],1026.0,,,,"/shopping/product/8485396459938264196?prds=epd:12155660251196248217,oid:12155660251196248217,rsk:PC_5007377364151797729&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrRIIUQ",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,15,DIV,17.0,A.YTkbnd,Westlab Bathing Salts - Recover ...,146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/a[2]/div,1026.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,14,DIV,17.0,DIV.Ghlgfc,(62),146.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2],1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,15,DIV,12.0,DIV,,68.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/div,1045.0,,,,,,,,,,,,,,,UzThIf,,5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,16,DIV,12.0,DIV.UzThIf,,68.0,596.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/div/div,1045.0,,,,,,,,,,,,,,width:68px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,15,SPAN,15.0,DIV,(62),23.125,669.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/span,1044.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,16,A,15.0,SPAN.HiT7Id,(62),23.125,669.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/span/a,1044.0,,,,/shopping/product/8485396459938264196?prds=rsk:PC_5007377364151797729&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QsBIIUg#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,17,SPAN,15.0,A.dxeoqc,(62),23.125,669.0,//*[@id='related']/div[2]/div/div/div/div/span[4]/div/div[2]/span/a/span,1044.0,,,,,,,,,,,,,,,,,62 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,12,SPAN,201.0,DIV.oP6EC,$24.00Vertly Bath Salts(32),182.0,768.0,//*[@id='related']/div[2]/div/div/div/div/span[5],869.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$24.00Vertly Bath Salts(32),146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div,879.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,14,A,120.0,DIV.Ghlgfc,,146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[1],879.0,,,,"/shopping/product/2764606364612001702?prds=epd:12876441385450610960,oid:12876441385450610960,rsk:PC_3561839978835385122&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrhIIVA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,15,DIV,120.0,A,,120.0,791.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[1]/div,879.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,16,IMG,120.0,DIV.sh-img__image,,111.328125,795.328125,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[1]/div/img,879.0,,,,,,,,,,,,,,,,,,,,,Vertly Bath Salts,5,0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ39RWMZfOkJ-vY47CWWYSdw3RdzHOp9EzioDESW0RiGLzlhNRxiL30EZleZLF5Wdvmi7w0dElekKpiRUkoE6m-NQnAja6viarNiZ1t4Pnkohyw7DcuLbEIMg&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,14,DIV,17.0,DIV.Ghlgfc,$24.00,146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[1],1009.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$24.00,,,,,,,,,,,,,,,,,,,,,,
542,14,A,17.0,DIV.Ghlgfc,Vertly Bath Salts,146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[2],1026.0,,,,"/shopping/product/2764606364612001702?prds=epd:12876441385450610960,oid:12876441385450610960,rsk:PC_3561839978835385122&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrRIIVQ",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,15,DIV,17.0,A.YTkbnd,Vertly Bath Salts,146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/a[2]/div,1026.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,14,DIV,17.0,DIV.Ghlgfc,(32),146.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[2],1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,15,DIV,12.0,DIV,,68.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[2]/div,1045.0,,,,,,,,,,,,,,,UzThIf,,5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,16,DIV,12.0,DIV.UzThIf,,68.0,778.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[2]/div/div,1045.0,,,,,,,,,,,,,,width:68px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,15,SPAN,15.0,DIV,(32),23.125,851.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[2]/span,1044.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,16,A,15.0,SPAN.HiT7Id,(32),23.125,851.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[2]/span/a,1044.0,,,,/shopping/product/2764606364612001702?prds=rsk:PC_3561839978835385122&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QsBIIVg#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,17,SPAN,15.0,A.dxeoqc,(32),23.125,851.0,//*[@id='related']/div[2]/div/div/div/div/span[5]/div/div[2]/span/a/span,1044.0,,,,,,,,,,,,,,,,,32 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,12,SPAN,201.0,DIV.oP6EC,$7.00Westlab Dead Sea Salt 1kg(279),182.0,950.0,//*[@id='related']/div[2]/div/div/div/div/span[6],869.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$7.00Westlab Dead Sea Salt 1kg(279),146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div,879.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,14,A,120.0,DIV.Ghlgfc,,146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[1],879.0,,,,"/shopping/product/1421250499286590422?prds=epd:15913627439569152136,oid:15913627439569152136,rsk:PC_3948472223566498233&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrhIIWA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,15,DIV,120.0,A,,120.0,973.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[1]/div,879.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,16,IMG,120.0,DIV.sh-img__image,,120.0,973.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[1]/div/img,879.0,,,,,,,,,,,,,,,,,,,,,Westlab Dead Sea Salt 1kg,0,0,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSg88dTEs9GzQQ7zYFgrxZhvjRbp-t0w5AgTBS_KREeZyXSRnp--_rO4y1ourT6soXOQZ_1RSKU7EufuxJ55VaEj1p-NYxExR8ifI93wRPVt4pvOh25sBBQLQ&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,14,DIV,17.0,DIV.Ghlgfc,$7.00,146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[1],1009.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$7.00,,,,,,,,,,,,,,,,,,,,,,
556,14,A,17.0,DIV.Ghlgfc,Westlab Dead Sea Salt 1kg,146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[2],1026.0,,,,"/shopping/product/1421250499286590422?prds=epd:15913627439569152136,oid:15913627439569152136,rsk:PC_3948472223566498233&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrRIIWQ",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,15,DIV,17.0,A.YTkbnd,Westlab Dead Sea Salt 1kg,146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/a[2]/div,1026.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,14,DIV,17.0,DIV.Ghlgfc,(279),146.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2],1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,15,DIV,12.0,DIV,,68.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/div,1045.0,,,,,,,,,,,,,,,UzThIf,,5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,16,DIV,12.0,DIV.UzThIf,,68.0,960.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/div/div,1045.0,,,,,,,,,,,,,,width:68px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,15,SPAN,15.0,DIV,(279),30.359375,1033.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/span,1044.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,16,A,15.0,SPAN.HiT7Id,(279),30.359375,1033.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/span/a,1044.0,,,,/shopping/product/1421250499286590422?prds=rsk:PC_3948472223566498233&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QsBIIWg#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,17,SPAN,15.0,A.dxeoqc,(279),30.359375,1033.0,//*[@id='related']/div[2]/div/div/div/div/span[6]/div/div[2]/span/a/span,1044.0,,,,,,,,,,,,,,,,,279 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,12,SPAN,201.0,DIV.oP6EC,$5.75Sweat Esthetic Feeling Relax ...(1),182.0,1132.0,//*[@id='related']/div[2]/div/div/div/div/span[7],869.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$5.75Sweat Esthetic Feeling Relax ...(1),146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div,879.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,14,A,120.0,DIV.Ghlgfc,,146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[1],879.0,,,,"/shopping/product/7978369618488675743?prds=epd:2706094869920414589,oid:2706094869920414589,rsk:PC_5813589423009936480&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrhIIXA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,15,DIV,120.0,A,,120.0,1155.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[1]/div,879.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,16,IMG,120.0,DIV.sh-img__image,,120.0,1155.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[1]/div/img,879.0,,,,,,,,,,,,,,,,,,,,,Sweat Esthetic Feeling Relax ...,0,0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSAKrLfxvxXrXFaQaU3P34wRhYozoypKz-PvaRkHMLwn4yTkTjQiPTH8MBBvPE15yM4Zpob7xQzkXezmYL0XjpLJokwD-ENLpusT_a_Hkow&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,14,DIV,17.0,DIV.Ghlgfc,$5.75,146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[1],1009.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$5.75,,,,,,,,,,,,,,,,,,,,,,
570,14,A,17.0,DIV.Ghlgfc,Sweat Esthetic Feeling Relax ...,146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[2],1026.0,,,,"/shopping/product/7978369618488675743?prds=epd:2706094869920414589,oid:2706094869920414589,rsk:PC_5813589423009936480&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrRIIXQ",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,15,DIV,17.0,A.YTkbnd,Sweat Esthetic Feeling Relax ...,146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/a[2]/div,1026.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,14,DIV,17.0,DIV.Ghlgfc,(1),146.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2],1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,15,DIV,12.0,DIV,,68.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/div,1045.0,,,,,,,,,,,,,,,UzThIf,,5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,16,DIV,12.0,DIV.UzThIf,,68.0,1142.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/div/div,1045.0,,,,,,,,,,,,,,width:68px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,15,SPAN,15.0,DIV,(1),15.890625,1215.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/span,1044.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,16,A,15.0,SPAN.HiT7Id,(1),15.890625,1215.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/span/a,1044.0,,,,/shopping/product/7978369618488675743?prds=rsk:PC_5813589423009936480&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QsBIIXg#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,17,SPAN,15.0,A.dxeoqc,(1),15.890625,1215.0,//*[@id='related']/div[2]/div/div/div/div/span[7]/div/div[2]/span/a/span,1044.0,,,,,,,,,,,,,,,,,1 product review,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,12,SPAN,201.0,DIV.oP6EC,$3.99Epsoak Naturals Collection ...(20),182.0,1314.0,//*[@id='related']/div[2]/div/div/div/div/span[8],869.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,13,DIV,181.0,SPAN.xyjbB.sh-dc__carousel-item,$3.99Epsoak Naturals Collection ...(20),146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div,879.0,,,,,,,,,,,,,,,Ghlgfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,14,A,120.0,DIV.Ghlgfc,,146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[1],879.0,,,,"/shopping/product/12942230823136468804?prds=epd:12087021215759914792,oid:12087021215759914792,rsk:PC_646732546716430182&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrhIIYA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,15,DIV,120.0,A,,120.0,1337.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[1]/div,879.0,,,,,,,,,,,,,,width:120px;height:120px,sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,16,IMG,120.0,DIV.sh-img__image,,119.328125,1337.328125,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[1]/div/img,879.0,,,,,,,,,,,,,,,,,,,,,Epsoak Naturals Collection ...,0,0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR5-VfuItneRjC976rAYwPvxKXM6GPzYGJdm1zFV7rEwraTv6s9PKpyauBK3rfbv0EIuaYVHzAg2NcuVAm94UiJpTm2nhUswOuVl1VS4SmdKwVvK5cV9Gj6&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,14,DIV,17.0,DIV.Ghlgfc,$3.99,146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[1],1009.0,,,,,,,,,,,,,,,vzbr7d,,,,,,,,,,,,,,,,$3.99,,,,,,,,,,,,,,,,,,,,,,
584,14,A,17.0,DIV.Ghlgfc,Epsoak Naturals Collection ...,146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[2],1026.0,,,,"/shopping/product/12942230823136468804?prds=epd:12087021215759914792,oid:12087021215759914792,rsk:PC_646732546716430182&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QrRIIYQ",,,,,,,,,,,YTkbnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,15,DIV,17.0,A.YTkbnd,Epsoak Naturals Collection ...,146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/a[2]/div,1026.0,,,,,,,,,,,,,,,YmbeHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,14,DIV,17.0,DIV.Ghlgfc,(20),146.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2],1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,15,DIV,12.0,DIV,,68.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/div,1045.0,,,,,,,,,,,,,,,UzThIf,,5 out of 5 stars,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,16,DIV,12.0,DIV.UzThIf,,68.0,1324.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/div/div,1045.0,,,,,,,,,,,,,,width:68px,jmgV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,15,SPAN,15.0,DIV,(20),23.125,1397.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/span,1044.0,,,,,,,,,,,,,,,HiT7Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,16,A,15.0,SPAN.HiT7Id,(20),23.125,1397.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/span/a,1044.0,,,,/shopping/product/12942230823136468804?prds=rsk:PC_646732546716430182&sa=X&ved=0ahUKEwiFqL7ukNT3AhW9knIEHZNIDC4QsBIIYg#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,17,SPAN,15.0,A.dxeoqc,(20),23.125,1397.0,//*[@id='related']/div[2]/div/div/div/div/span[8]/div/div[2]/span/a/span,1044.0,,,,,,,,,,,,,,,,,20 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,12,SPAN,201.0,DIV.oP6EC,$9.00Lord Jones Single-Serve Formula ...(100),182.0,1496.0,//*[@id='related']/div[2]/div/div/div/div/span[9],869.0,,,,,,,,,,,,,,,xyjbB sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
