Index,Fields,Values
25.7.5,Links,https://www.kohls.com/product/prd-5075106/tarte-sea-surfer-curl-volumizing-mascara.jsp
25.8.5,Links,https://jenniraincloud.com/tarte-mascaras-which-one-is-for-you/
25.9.5,Links,/aclk?sa=L&ai=DChcSEwi2isXa5v73AhWbH60GHYITAcUYABACGgJwdg&sig=AOD64_0o4Ymgki8iSewuJEBdqQ9VKwaTug&ctype=5&q=&ved=2ahUKEwjZobra5v73AhXroY4IHRQ-DAIQwg8oAHoECAEQCA&adurl=
25.10.5,Links,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwi2isXa5v73AhWbH60GHYITAcUYABADGgJwdg&ohost=www.google.com&cid=CAASJORoFcU1FnsM6oD0gskDbfzU-7HIN6dW00AmH4f-zCUNQla_ng&sig=AOD64_33u5DyM58BStRMGzvO8h9Ub-ircQ&ctype=5&q=&ved=2ahUKEwjZobra5v73AhXroY4IHRQ-DAIQwg8oAHoECAEQDA&adurl=
25.11.5,Links,https://www.ulta.com/p/maneater-mascara-xlsImpprod15191101
25.12.5,Links,https://tartecosmetics.com/shop/maneater-mascara-856.html
25.13.5,Links,https://tartecosmetics.com/shop/maneater-waterproof-mascara-2464.html
25.14.5,Links,https://www.amazon.com/Tarte-Maneater-Magnetic-Volumptuous-Mascara/dp/B01KPEG108
25.15.5,Links,https://www.target.com/p/tarte-maneater-mascara-ulta-beauty/-/A-83490292
25.16.5,Links,https://www.sephora.ae/en/p/maneater%E2%84%A2-mascara-P10010520.html
25.17.5,Links,https://www.influenster.com/reviews/tartetm-maneater-voluptuous-mascara
25.1.6,Category,Popular
25.2.6,Category,Popular
25.3.6,Category,Popular
25.4.6,Category,Popular
25.5.6,Category,Popular
25.6.6,Category,Popular
25.7.6,Category,Popular
25.8.6,Category,Popular
25.9.6,Category,Advertisement
25.10.6,Category,Advertisement
25.11.6,Category,Organic
25.12.6,Category,Organic
25.13.6,Category,Organic
25.14.6,Category,Organic
25.15.6,Category,Organic
25.16.6,Category,Organic
25.17.6,Category,Organic
26.1.1,Title,tarte Maneater Voluptuous Mascara
26.2.1,Title,"Tarte Cosmetics lights, camera, splashes mascara 4-in-1 waterproof mascara - black"
26.3.1,Title,Tarte Big Ego Mascara 0.23 fl oz/ 7 ml
26.4.1,Title,"Tarte Lights Camera Lashes 4-in-1 Mascara, Black - 0.24 oz tube"
26.5.1,Title,tarte Tarteist Lash Paint Mascara
26.6.1,Title,"tarte Lights, Camera, Lashes 4-in-1"
26.7.1,Title,Tarte SEA Surfer Curl Volumizing Mascara
26.8.1,Title,Tarte Sugar Rush Lash Smoothie Volumizing Hemp Mascara
26.9.1,Title,tarte Gifted
26.10.1,Title,Tarte Maneater Magnetic Mascara
26.11.1,Title,Tarte Picture Perfect Eyelash Curler & Mascara Set
26.12.1,Title,Tarte Cosmetics Gifted Amazonian Clay Smart Mascara 0.24 oz
26.13.1,Title,tarte Best of Lashes Mascara Set
26.14.1,Title,Tarte Limited-Edition Pride Lights Camera
26.15.1,Title,Tarte Full Bloom Lights Camera
26.16.1,Title,"Tarte Big Ego Mascara - Black, Travel Size 0.067oz/2ml"
26.17.1,Title,Tarte Lash Holidays Mascara Set
26.18.1,Title,Long Lash Lengthening Mascara | Eyes | Tarte Cosmetics
26.19.1,Title,"Lights, Camera, Lashes™ 4-in-1 Mascara | Tarte Cosmetics"
26.20.1,Title,Mascara Quiz: Which is best for you? - Tarte Cosmetics
26.21.1,Title,"Lights, Camera, Splashes™ Waterproof Mascara | Tarte Cosmetics"
26.22.1,Title,"Tarte Cosmetics Lights, Camera, Splashes Waterproof Mascara - Reviews"
26.23.1,Title,This $23 Waterproof Mascara Is the Only Makeup I've Worn Since March - PureWow
26.24.1,Title,"Tarte Lights, Camera, Splashes Waterproof Mascara review - Good Housekeeping"
26.25.1,Title,Tarte Tarteist Lash Paint Mascara | Ulta Beauty
26.1.2,Price,$15.00
26.2.2,Price,$24.00
26.3.2,Price,$15.00
26.4.2,Price,$24.00
26.5.2,Price,$15.00
26.6.2,Price,$10.00
26.7.2,Price,$15.00
26.8.2,Price,$24.00
26.9.2,Price,$15.00
26.10.2,Price,$15.00
26.11.2,Price,$19.00
26.12.2,Price,$24.00
26.13.2,Price,$35.00
26.14.2,Price,$24.00
26.15.2,Price,$24.00
26.16.2,Price,$4.50
26.17.2,Price,$85.84
26.18.2,Price,N/A
26.19.2,Price,N/A
26.20.2,Price,N/A
26.21.2,Price,N/A
26.22.2,Price,N/A
26.23.2,Price,N/A
26.24.2,Price,N/A
26.25.2,Price,N/A
26.1.3,Rating,Rated 4.5 out of 5
26.2.3,Rating,Rated 4.1 out of 5
26.3.3,Rating,Rated 4.1 out of 5
26.4.3,Rating,Rated 4.4 out of 5
26.5.3,Rating,Rated 4.3 out of 5
26.6.3,Rating,Rated 4.3 out of 5
26.7.3,Rating,Rated 3.7 out of 5
26.8.3,Rating,Rated 4.0 out of 5
26.9.3,Rating,Rated 4.5 out of 5
26.10.3,Rating,Rated 4.6 out of 5
26.11.3,Rating,Rated 4.3 out of 5
26.12.3,Rating,Rated 4.3 out of 5
26.13.3,Rating,Rated 4.9 out of 5
26.14.3,Rating,Rated 4.8 out of 5
26.15.3,Rating,Rated 5.0 out of 5
26.16.3,Rating,Rated 4.3 out of 5
26.17.3,Rating,Rated 4.8 out of 5
26.18.3,Rating,N/A
26.19.3,Rating,Rated 4.5 out of 5
26.20.3,Rating,N/A
26.21.3,Rating,Rated 4.5 out of 5
26.22.3,Rating,Rated 3.5 out of 5
26.23.3,Rating,N/A
26.24.3,Rating,N/A
26.25.3,Rating,N/A
26.1.4,Rating Count,9k+
26.2.4,Rating Count,7k+
26.3.4,Rating Count,5k+
26.4.4,Rating Count,9k+
26.5.4,Rating Count,9k+
26.6.4,Rating Count,9k+
26.7.4,Rating Count,2k+
26.8.4,Rating Count,344
26.9.4,Rating Count,6k+
26.10.4,Rating Count,8k+
26.11.4,Rating Count,5k+
26.12.4,Rating Count,2k+
26.13.4,Rating Count,46
26.14.4,Rating Count,22
26.15.4,Rating Count,3
26.16.4,Rating Count,635
26.17.4,Rating Count,4
26.18.4,Rating Count,N/A
26.19.4,Rating Count,"6,799"
26.20.4,Rating Count,N/A
26.21.4,Rating Count,"1,241"
26.22.4,Rating Count,103
26.23.4,Rating Count,N/A
26.24.4,Rating Count,N/A
26.25.4,Rating Count,N/A
26.1.5,Links,https://www.stylecraze.com/articles/best-tarte-mascara/
26.2.5,Links,https://www.stylecraze.com/articles/best-mascaras-for-thin-lashes/
26.3.5,Links,https://www.stylecraze.com/articles/best-tarte-mascara/
26.4.5,Links,N/A
26.5.5,Links,https://www.stylecraze.com/articles/best-tarte-mascara/
26.6.5,Links,https://www.stylecraze.com/articles/best-tarte-mascara/
26.7.5,Links,https://www.kohls.com/product/prd-5075106/tarte-sea-surfer-curl-volumizing-mascara.jsp
26.8.5,Links,https://stylecaster.com/beauty/tarte-sugar-rush-lash-smoothie-mascara-review/
26.9.5,Links,https://jenniraincloud.com/tarte-mascaras-which-one-is-for-you/
26.10.5,Links,N/A
26.11.5,Links,https://homemuse.com.au/best-eyelash-curler/
26.12.5,Links,https://www.stylecraze.com/articles/best-natural-looking-mascaras/
26.13.5,Links,N/A
26.14.5,Links,N/A
26.15.5,Links,N/A
26.16.5,Links,N/A
26.17.5,Links,N/A
26.18.5,Links,https://tartecosmetics.com/shop/makeup/eyes/mascara/
26.19.5,Links,https://tartecosmetics.com/shop/lights-camera-lashes-4-in-1-mascara-6.html
26.20.5,Links,https://tartecosmetics.com/shop/mascara-quiz-which-is-best-for-you/
26.21.5,Links,https://tartecosmetics.com/shop/lights-camera-splashes-waterproof-mascara-7.html
26.22.5,Links,"https://www.makeupalley.com/product/showreview.asp/ItemId=91931/Lights,-Camera,-Splashes-Waterproof-Mascara/Tarte-Cosmetics/Mascara"
26.23.5,Links,https://www.purewow.com/beauty/tarte-waterproof-mascara
26.24.5,Links,https://www.goodhousekeeping.com/uk/product-reviews/fashion-and-beauty/a32753112/tarte-lights-camera-splashes-waterproof-mascara-review/
26.25.5,Links,https://www.ulta.com/p/tarteist-lash-paint-mascara-xlsImpprod13971123
26.1.6,Category,Popular
26.2.6,Category,Popular
26.3.6,Category,Popular
26.4.6,Category,Popular
26.5.6,Category,Popular
26.6.6,Category,Popular
26.7.6,Category,Popular
26.8.6,Category,Popular
26.9.6,Category,Popular
26.10.6,Category,Popular
26.11.6,Category,Popular
26.12.6,Category,Popular
26.13.6,Category,Popular
26.14.6,Category,Popular
26.15.6,Category,Popular
26.16.6,Category,Popular
26.17.6,Category,Popular
26.18.6,Category,Organic
26.19.6,Category,Organic
26.20.6,Category,Organic
26.21.6,Category,Organic
26.22.6,Category,Organic
26.23.6,Category,Organic
26.24.6,Category,Organic
26.25.6,Category,Organic
27.1.1,Title,Rainforest of the Sea™ Sizzle Eyeshadow Palette | Tarte Cosmetics
27.2.1,Title,Tarte's Rainforest of the Sea Water Foundation Is Like Photoshop in a Bottle - Byrdie
27.3.1,Title,Tarte Rainforest of the Sea Vol.II Eyeshadow Palette: Review and Swatches | The Happy Sloths
27.4.1,Title,Limited-Edition Rainforest Of The Sea™ Eyeshadow Palette Vol.II | Tarte Cosmetics
27.5.1,Title,Water Foundation | Tarte™ Cosmetics
27.6.1,Title,Rainforest of the Sea™ limited-edition eyeshadow palette | Tarte Cosmetics
27.7.1,Title,tarte rainforest of the sea - Amazon.com
27.8.1,Title,Tarte Rainforest Of The Sea Eyeshadow Palette Vol. II Limited-Edition - Amazon.com
27.1.2,Price,$36.00
27.2.2,Price,$39.00
27.3.2,Price,N/A
27.4.2,Price,$27.00
27.5.2,Price,N/A
27.6.2,Price,N/A
27.7.2,Price,N/A
27.8.2,Price,N/A
27.1.3,Rating,Rated 5.0 out of 5
27.2.3,Rating,Rated 4.0 out of 5
27.3.3,Rating,N/A
27.4.3,Rating,Rated 4.5 out of 5
27.5.3,Rating,Rated 4.5 out of 5
27.6.3,Rating,Rated 5.0 out of 5
27.7.3,Rating,N/A
27.8.3,Rating,Rated 4.6 out of 5
27.1.4,Rating Count,"1,206"
27.2.4,Rating Count,N/A
27.3.4,Rating Count,N/A
27.4.4,Rating Count,"1,471"
27.5.4,Rating Count,969
27.6.4,Rating Count,500
27.7.4,Rating Count,N/A
27.8.4,Rating Count,492
27.1.5,Links,https://tartecosmetics.com/shop/rainforest-of-the-sea-sizzle-eyeshadow-palette-1331.html
27.2.5,Links,https://www.byrdie.com/tarte-rainforest-of-the-sea-water-foundation-review-5181430
27.3.5,Links,http://www.thehappysloths.com/2017/04/tarte-rainforest-of-sea-vol-ii-eyeshadow-palette-swatches-review.html?m=1
27.4.5,Links,https://tartecosmetics.com/shop/limited-edition-rainforest-of-the-sea-eyeshadow-palette-vol.-ii-932.html
27.5.5,Links,https://tartecosmetics.com/shop/water-foundation-771.html
27.6.5,Links,https://tartecosmetics.com/shop/rainforest-of-the-sea-limited-edition-eyeshadow-palette-759.html
27.7.5,Links,https://www.amazon.com/tarte-rainforest-sea/s?k=tarte+rainforest+of+the+sea
27.8.5,Links,https://www.amazon.com/Tarte-Rainforest-Eyeshadow-Palette-Limited/dp/B00XWNLIWG
27.1.6,Category,Organic
27.2.6,Category,Organic
27.3.6,Category,Organic
27.4.6,Category,Organic
27.5.6,Category,Organic
27.6.6,Category,Organic
27.7.6,Category,Organic
27.8.6,Category,Organic
28.1.1,Title,Tarte Double Duty Beauty Shape Tape Contour Concealer - Fair Neutral
28.2.1,Title,Tarte Double Duty Shape Tape Facial Concealer Contour Shade Medium Full Size
28.3.1,Title,shape tape™ concealer - Tarte Cosmetics
28.4.1,Title,shape tape™ family | Makeup - Tarte Cosmetics
28.5.1,Title,Shape Tape Contour Concealer | Tarte Cosmetics | Ulta Beauty
28.6.1,Title,shape tape™ ultra creamy concealer value set - Tarte Cosmetics
28.7.1,Title,WHICH DO YOU NEED? | TARTE SHAPE TAPE VS. TOO FACED BORN THIS WAY SCULPTING CONCEALER | Jasmine Talks Beauty
28.8.1,Title,Tarte Cosmetics Shape Tape Contour Concealer - Reviews | MakeupAlley
28.9.1,Title,Tarte Double Duty Shape Tape Facial Concealer Contour Shade Medium Full Size - Amazon.com
28.10.1,Title,Tarte Shape Tape Contour Concealer - Light : Beauty & Personal Care - Amazon.com
28.11.1,Title,Shape Tape Concealer | Tarte Cosmetics | Sephora
28.1.2,Price,$24.90
28.2.2,Price,$27.92
28.3.2,Price,$30.00
28.4.2,Price,N/A
28.5.2,Price,N/A
28.6.2,Price,N/A
28.7.2,Price,N/A
28.8.2,Price,N/A
28.9.2,Price,$27.92
28.10.2,Price,N/A
28.11.2,Price,CA$39.00
28.1.3,Rating,N/A
28.2.3,Rating,N/A
28.3.3,Rating,Rated 5.0 out of 5
28.4.3,Rating,N/A
28.5.3,Rating,N/A
28.6.3,Rating,N/A
28.7.3,Rating,N/A
28.8.3,Rating,Rated 4.0 out of 5
28.9.3,Rating,Rated 4.6 out of 5
28.10.3,Rating,Rated 4.6 out of 5
28.11.3,Rating,Rated 4.1 out of 5
28.1.4,Rating Count,N/A
28.2.4,Rating Count,N/A
28.3.4,Rating Count,"23,047"
28.4.4,Rating Count,N/A
28.5.4,Rating Count,N/A
28.6.4,Rating Count,N/A
28.7.4,Rating Count,N/A
28.8.4,Rating Count,353
28.9.4,Rating Count,577
28.10.4,Rating Count,"1,388"
28.11.4,Rating Count,160
28.1.5,Links,/aclk?sa=L&ai=DChcSEwj3hbLn5v73AhWTIK0GHUMDBhwYABACGgJwdg&sig=AOD64_1gJ4ZYdEcNmkENAJoRg8RJXhFzoA&ctype=5&q=&ved=2ahUKEwi_-abn5v73AhW1m44IHQXfCZQQwg8oAHoECAEQCA&adurl=
28.2.5,Links,/aclk?sa=L&ai=DChcSEwj3hbLn5v73AhWTIK0GHUMDBhwYABADGgJwdg&sig=AOD64_0aO-R24GMbeEBUFzS1LumvuX-W8g&ctype=5&q=&ved=2ahUKEwi_-abn5v73AhW1m44IHQXfCZQQwg8oAHoECAEQDQ&adurl=
28.3.5,Links,https://tartecosmetics.com/shop/shape-tape-concealer-836.html
28.4.5,Links,https://tartecosmetics.com/shop/makeup/shape-tape-family/
28.5.5,Links,https://www.ulta.com/p/shape-tape-concealer-xlsImpprod14251035
28.6.5,Links,https://tartecosmetics.com/shop/shape-tape-ultra-creamy-concealer-value-set-2306.html
28.7.5,Links,http://www.jasminetalksbeauty.com/2018/12/tarte-shape-tape-too-faced-born-this-way-concealer-comparison.html?m=1
28.8.5,Links,https://www.makeupalley.com/product/showreview.asp/ItemId=189422/Shape-Tape-Contour-Concealer/Tarte-Cosmetics/Concealers
28.9.5,Links,https://www.amazon.com/Double-Beauty-Contour-Concealer-medium/dp/B01LT3YJA8
28.10.5,Links,https://www.amazon.com/Tarte-Shape-Tape-Contour-Concealer/dp/B00TUPJQUG
28.11.5,Links,https://www.sephora.com/ca/en/product/tarte-shape-tape-concealer-P471799
28.1.6,Category,Advertisement
28.2.6,Category,Advertisement
28.3.6,Category,Organic
28.4.6,Category,Organic
28.5.6,Category,Organic
28.6.6,Category,Organic
28.7.6,Category,Organic
28.8.6,Category,Organic
28.9.6,Category,Organic
28.10.6,Category,Organic
28.11.6,Category,Organic
29.1.1,Title,Tarte Double Duty Beauty Shape Tape Contour Concealer - Fair Neutral
29.2.1,Title,Tarte Shape Tape Contour Concealer in Light Medium - Full Size
29.3.1,Title,shape tape™ concealer - Tarte Cosmetics
29.4.1,Title,Shape Tape Contour Concealer | Tarte Cosmetics | Ulta Beauty
29.5.1,Title,Tarte Double Duty Shape Tape Facial Concealer Contour Shade Medium Full ...
29.6.1,Title,shape tape™ ultra creamy concealer value set - Tarte Cosmetics
29.7.1,Title,Tarte Cosmetics Shape Tape Contour Concealer - Reviews | MakeupAlley
29.8.1,Title,WHICH DO YOU NEED? | TARTE SHAPE TAPE VS. TOO FACED BORN THIS ...
29.9.1,Title,Tarte Shape Tape Concealer - 0.338 Fl Oz - Ulta Beauty - Target
29.10.1,Title,Shape Tape Concealer | Tarte Cosmetics | Sephora
29.11.1,Title,Our Honest Review of Tarte's Shape Tape Concealer | Who What Wear
29.1.2,Price,$24.90
29.2.2,Price,$26.95
29.3.2,Price,$30.00
29.4.2,Price,N/A
29.5.2,Price,$27.92
29.6.2,Price,N/A
29.7.2,Price,N/A
29.8.2,Price,N/A
29.9.2,Price,$30.00
29.10.2,Price,CA$39.00
29.11.2,Price,N/A
29.1.3,Rating,N/A
29.2.3,Rating,N/A
29.3.3,Rating,Rated 5.0 out of 5
29.4.3,Rating,N/A
29.5.3,Rating,Rated 4.6 out of 5
29.6.3,Rating,N/A
29.7.3,Rating,Rated 4.0 out of 5
29.8.3,Rating,N/A
29.9.3,Rating,Rated 4.5 out of 5
29.10.3,Rating,Rated 4.1 out of 5
29.11.3,Rating,N/A
29.1.4,Rating Count,N/A
29.2.4,Rating Count,N/A
29.3.4,Rating Count,"23,047"
29.4.4,Rating Count,N/A
29.5.4,Rating Count,577
29.6.4,Rating Count,N/A
29.7.4,Rating Count,353
29.8.4,Rating Count,N/A
29.9.4,Rating Count,"13,309"
29.10.4,Rating Count,160
29.11.4,Rating Count,N/A
29.1.5,Links,/aclk?sa=L&ai=DChcSEwjdqpvs5v73AhU4wsIEHUolBJEYABACGgJwdg&sig=AOD64_1mBxcAeYfJ12YrnJUEknPke3x0OQ&ctype=5&q=&ved=2ahUKEwiPvY7s5v73AhUim44IHZAIAqMQwg8oAHoECAEQCA&adurl=
29.2.5,Links,/aclk?sa=L&ai=DChcSEwjdqpvs5v73AhU4wsIEHUolBJEYABADGgJwdg&sig=AOD64_23H_8jgSPCZ_aqFc5ZFeB1y_qvVg&ctype=5&q=&ved=2ahUKEwiPvY7s5v73AhUim44IHZAIAqMQwg8oAHoECAEQDQ&adurl=
29.3.5,Links,https://tartecosmetics.com/shop/shape-tape-concealer-836.html
29.4.5,Links,https://www.ulta.com/p/shape-tape-concealer-xlsImpprod14251035
29.5.5,Links,https://www.amazon.com/Double-Beauty-Contour-Concealer-medium/dp/B01LT3YJA8
29.6.5,Links,https://tartecosmetics.com/shop/shape-tape-ultra-creamy-concealer-value-set-2306.html
29.7.5,Links,https://www.makeupalley.com/product/showreview.asp/ItemId=189422/Shape-Tape-Contour-Concealer/Tarte-Cosmetics/Concealers
29.8.5,Links,http://www.jasminetalksbeauty.com/2018/12/tarte-shape-tape-too-faced-born-this-way-concealer-comparison.html?m=1
29.9.5,Links,https://www.target.com/p/tarte-shape-tape-concealer-0-338-fl-oz-ulta-beauty/-/A-83515131
29.10.5,Links,https://www.sephora.com/ca/en/product/tarte-shape-tape-concealer-P471799
29.11.5,Links,https://www.whowhatwear.com/tarte-shape-tape-concealer-review
29.1.6,Category,Advertisement
29.2.6,Category,Advertisement
29.3.6,Category,Organic
29.4.6,Category,Organic
29.5.6,Category,Organic
29.6.6,Category,Organic
29.7.6,Category,Organic
29.8.6,Category,Organic
29.9.6,Category,Organic
29.10.6,Category,Organic
29.11.6,Category,Organic
30.1.1,Title,Tarte Sugar Rush Sugar Coat Velvet Liquid Lipstick - Cake Pop (Rose)
30.2.1,Title,sugar rush cake butter whipped body butter
30.3.1,Title,Tarte Sugar Rush Fresh & Frosted Highlighter Palette
30.4.1,Title,Tarte Easy On The Eyes Clay Liner
30.5.1,Title,Tarte Sugar Rush Skin Treat Concealer - Fair
30.6.1,Title,Tarte Sugar Rush Best Bud Lip Butter Balm
30.7.1,Title,Tarte Sugar Rush Lip Sip Vegan Lip Balm
30.8.1,Title,Tarte Sugar Rush
30.9.1,Title,tarte sugar rush Goals Goals Goals Eyeshadow Palette
30.10.1,Title,"tarte Lights, Camera, Lashes 4-in-1"
30.11.1,Title,Tarte Eyeshadow Palette Set Sunbeams & Daydreams New
30.12.1,Title,Tarte Sugar Rush Sugar Coat Velvet Liquid Lipstick - Cake Pop Mini 0.0176oz/0.5g
30.13.1,Title,Tarte Sugar Rush Dream On Eye & Cheek Palette
30.14.1,Title,Tarte Sugar Rush Sun & Fun Baked Bronzer
30.15.1,Title,Tarte Makeup Nib Nwt Tarte Bee You Sugar Rush Palette Pristine!
30.16.1,Title,Tarte Sugar Rush Fly Squad Brush Set - Multi
30.17.1,Title,Tarte Sugar Rush Lip Sip Vegan Lip Oil
30.18.1,Title,Tarte Sugar Rush Best In Class Eye & Cheek Duo
30.19.1,Title,Tarte Sugar Rush - Travel Size Easy on The Eyes Clay Liner
30.20.1,Title,tarte Sugar Rush Skin Treat Concealer withBlending Brush
30.21.1,Title,Tarte Makeup Tarte Blurring Skin Tint 1 Oz Choose Your Shade
30.22.1,Title,Tarte Sugar Rush Sweet Stocking Stuffers Trio Set
30.23.1,Title,Tarte Sugar Rush Lip Sip Vegan Lip Oil - Dragon Fruit
30.24.1,Title,Tarte Top-Rated Treats Color Collection
30.25.1,Title,Tarte Sugar Rush - Cake Butter Whipped Body Butter Mini
30.26.1,Title,Tarte Sugar Rush Lip Sip Vegan Lip Oil Mini
30.27.1,Title,Tarte Sugar Rush Bath Bling Bath Bomb
30.28.1,Title,tarte Sugar Rush Skin Treat Concealer Duo w/Brush
30.29.1,Title,"Tarte Sugar Rush Keep Calm, Sunnies on Eyeshadow Palette - Multi"
30.30.1,Title,Tarte Sugar Rush Beach Cheeks Cream Blush
30.31.1,Title,Tarte Mini Sugar Rush Lip Sip Vegan Lip Balm - Fresh Pressed
30.32.1,Title,Tarte Sugar Rush Lash Smoothie Volumizing Hemp Mascara
30.33.1,Title,Tarte Lashed & Lifted Lash Curler & Mascara Duo
30.34.1,Title,Tarte Makeup Tarte Sugar Rush Double Ended Lipgloss
30.35.1,Title,Tarte Sugar Rush - Lid Poppers Glitter & Adhesive - Gold
30.36.1,Title,Tarte Makeup Tarte Sugar Rush Good Vibes Only Brush Set
30.37.1,Title,Tarte Skin Treat Poreless Tinted Moisturizer Broad Spectrum SPF 20
30.38.1,Title,"Sugar Rush Dont Hate, Hydrate Oil-Free Moisturizer 1.7 oz."
30.39.1,Title,Tarte Sugar Rush Travel-Size Lights
30.40.1,Title,Tarte Sugar Rush - Sugar Coat Velvet Liquid Lipstick - Sprinkle (berry)
30.41.1,Title,Tarte Sugar Rush Clay Liner In Box
30.42.1,Title,Tarte Sugar Rush - Slumber Party Skincare Duo
30.43.1,Title,"tarte Sugar Rush Skin Treat Concealer Duo w/Brush ,Light"
30.44.1,Title,Tarte Sugar Rush Sweet Trio Set
30.45.1,Title,Tarte Sugar Rush Easy On The Eyes Clay Liner In Black Full Size
30.46.1,Title,Tarte Makeup Tarte Pride Sugar Rush Lip Sip Vegan Lip Oil
30.47.1,Title,Tarte Sugar Rush - Mini Sugar Coat Velvet Liquid Lipstick - Cake Pop
30.48.1,Title,Tarte Sugar Rush Treat Yo Selfie Drying Solution - Multi
30.49.1,Title,"tarte Sugar Rush Skin Treat Tinted Moisturizerw/ Brush ,Medium"
30.50.1,Title,"Tarte Sugar Rush Keep Calm, Sunnies On Eyeshadow Palette Authentic"
30.51.1,Title,Tarte Sugar Rush Easy On The Eyes Clay Liner - Black
30.52.1,Title,Tarte Sugar Rush - New Beauty
30.53.1,Title,NIB tarte Sugar Rush Best Bud Lip Butter Balm: Peony | eBay
30.54.1,Title,Tarte Makeup Tarte Mini Lip
30.55.1,Title,Tarte Sugar Rush Sugar Coat Liquid Lipsticksprinklesealedtravel
30.56.1,Title,Tarte Sugar Rush Easy On The Eyes Clay Liner With Sharpener New In Box Bronze - New Women | Color: Brown
30.57.1,Title,TARTE Sugar Rush Best Bud Lip Butter Balm .2 oz - Peony
30.58.1,Title,"tarte Sugar Rush Skin Treat Concealer withBlending Brush ,Rich"
30.59.1,Title,Tarte Sugar Rush - Beauty
30.60.1,Title,Tarte Sugar Rush Easy On The Eyes Clay Liner In Black Brand Msrp $19
30.61.1,Title,Tarte Sugar Rush Frosted Palette
30.62.1,Title,Tarte Sugar Rush Tarte Clay Liner - New Beauty | Color: Black
30.63.1,Title,Tarte Sugar Rush Easy On The Eyes Clay Liner - Bronze (nib/full Size)
30.64.1,Title,Tarte NIB TARTE SUGAR RUSH LIP SIP - New Beauty | Color: Pink
30.65.1,Title,Tarte Sugar Rush Coco-nuts About You Makeup Removing
30.66.1,Title,Tarte Sugar Rush A+ Makeup Brush Set 3 Pc Round & Tapered Blending
30.67.1,Title,Tarte Sugar Rush Lash Smoothie Volumizing Hemp Mascara Mini
30.68.1,Title,Tarte Sugar Rush Easy On The Eyes Clay Eyeliner Black Makeup Full Size
30.69.1,Title,Tarte Sugar Rush Multi Purpose Multi Usage Palette
30.70.1,Title,Tarte Sugar Rush Easy On The Eyes Clay Liner In Box In Bronze 0.0176oz
30.71.1,Title,Tarte Sugar Rush Squeezy Clean Face Wash & Cake Butter Duo -
30.72.1,Title,Tarte Sugar Rush Lip Sip - New Beauty | Color: Pink | Size: s
30.73.1,Title,Tarte Sugar Rush Couple Goals Double-ended Lip Gloss Jeans Sneakers In
30.74.1,Title,Tarte SUGAR RUSH Easy On The Eyes Clay Liner - New Beauty | Color: Black
30.75.1,Title,Tarte Makeup | Tarte Sugar Rush Fly Squad Brush Set | Color: Black/Yellow | Size: Os | Monica591's Closet
30.76.1,Title,Tarte Sugar Rush Sprinkle Lipstick - New Beauty
30.77.1,Title,Tarte Sugar Rush Easy On The Eyes Clay Liner Black 0.0176 Oz
30.78.1,Title,Tarte Sugar Rush - New Beauty | Color: Pink
30.79.1,Title,Tarte Makeup | Tarte Sugar Rush Easy On The Eyes Liner Bronze | Color: Brown/Gold | Size: Os | Ladybugnlipstik's Closet
30.80.1,Title,Tarte Sugar Rush Easy On The Eyes Clay Liner In Black Brand New MSRP $19 - New Beauty
30.81.1,Title,Sugar Rush™ | Collections - Tarte Cosmetics
30.82.1,Title,Sugar Rush - Tarte Cosmetics
30.83.1,Title,Skin Treat Poreless Tinted Moisturizer Broad Spectrum SPF 20 | Ulta Beauty
30.84.1,Title,Tarte Sugar Rush - Sugar Coat Velvet Liquid Lipstick | Ulta Beauty
30.85.1,Title,"Tarte's New Affordable Brand, Sugar Rush, Drops This Weekend"
30.86.1,Title,Sugar Rush By Tarte Sugar Coat Velvet Liquid Lipstick In Cake Pop Soft Pink
30.87.1,Title,Sugar Rush By Tarte - Amazon.com
